item_id,timestamp,avg_high_price,avg_low_price,high_volume,low_volume
31106,1770872400,101512931,99913097,15,10
31111,1770872400,414,404,223089,198195
31115,1770872400,71762380,71164210,20,29
31136,1770872400,23915537,23424801,11,3
31139,1770872400,8349798,8300000,3,2
31142,1770872400,7070786,6930761,5,1
31148,1770872400,100839532,98938585,8,3
31160,1770872400,319728,288000,7,1
31235,1770872400,24,23,5406,30017
31243,1770872400,2850000,2800000,3,2
31245,1770872400,662454,654118,2,17
31248,1770872400,727369,721980,12,12
31389,1770872400,4805,4805,207,3654
31406,1770872400,40952,40887,533,3104
31432,1770872400,3175,3143,3004,2113
31435,1770872400,3957,3964,2062,217
31438,1770872400,5774,5198,12072,16799
31443,1770872400,830,715,100,110
31457,1770872400,1644,1713,564,525
31460,1770872400,2907,2900,387,661
31466,1770872400,1700,1698,20,21
31469,1770872400,2999,2805,110,722
31472,1770872400,644,563,130,242
31475,1770872400,4251,3983,755,897
31478,1770872400,2949,2750,125,122
31481,1770872400,3080,3071,101,272
31484,1770872400,4071,4101,199,771
31487,1770872400,4000,4000,1236,2221
31505,1770872400,19427,19373,133,47
31508,1770872400,163859,148000,1,2
31511,1770872400,789,600,66,229
31513,1770872400,1028,791,58,39
31515,1770872400,2941,3061,52,293
31541,1770872400,25,25,44,37
31543,1770872400,1680,1477,380,238
31545,1770872400,2485,2485,1101,1266
31551,1770872400,149169,145006,16,34
31553,1770872400,1206,1193,10793,3762
31561,1770872400,3307,3151,550,480
31569,1770872400,1846,1400,301,60
31572,1770872400,1512500,1479250,2,4
31585,1770872400,1566279,1502630,16,9
31626,1770872400,888,800,127,2
31638,1770872400,10269,10034,2523,710
31647,1770872400,4999,2672,100,14
31653,1770872400,1567,1508,2,1814
31665,1770872400,4400,4213,2,17
31668,1770872400,4500,4500,108,5879
31708,1770872400,124,110,2,1
31710,1770872400,1699,1453,1,6192
31719,1770872400,1597,1575,368,27
31729,1770872400,6459,6400,4650,4214
31906,1770872400,7,7,1414,6861
31908,1770872400,15,14,21581,39831
31910,1770872400,160,160,47712,22127
31912,1770872400,544,511,3000,23901
31914,1770872400,726,724,2899,62896
31916,1770872400,1888,1852,2501,7630
31949,1770872400,35197398,34683324,5,6
31959,1770872400,412938,405706,31,7
31961,1770872400,34644842,33865265,5,3
31964,1770872400,71,71,299,35
31967,1770872400,160,160,120,123
31970,1770872400,451,460,2355,450
31973,1770872400,1150,1120,5915,31417
31976,1770872400,1797,1791,1330,330
31979,1770872400,2120,2080,1793,970
31989,1770872400,22656,21839,47,18
31996,1770872400,813742,794380,57,162
32002,1770872400,1280,996,86,46
32005,1770872400,2653,2602,260,100
32008,1770872400,4088,3843,206,125
32011,1770872400,8733,7940,135,10
32017,1770872400,1706063,1703085,1,5
32026,1770872400,20187,18205,112,41
32029,1770872400,30033,24850,194,20
32044,1770872400,96,100,113,7
32053,1770872400,5193,5001,150,10
32056,1770872400,7610,7591,34,1
32065,1770872400,4500,2110,10,10
32068,1770872400,7799,6500,52,35
32071,1770872400,18217,16517,238,32
32074,1770872400,35332,30004,152,32
32077,1770872400,40557,35878,64,12
32080,1770872400,58321,54412,18,39
32087,1770872400,1951430,1799285,2,2
32090,1770872400,1859,1678,3,2
32099,1770872400,500629,434303,2,5
32115,1770872400,4260241,4176000,7,8
32307,1770872400,692,661,4431,5799
32325,1770872400,1229,971,1,130
32336,1770872400,2998,2898,1800,873
32341,1770872400,1697,1680,1907,3726
32349,1770872400,6300,6300,3886,7185
32352,1770872400,6687,6495,3451,647
32889,1770872400,974,945,1340,134
32892,1770872400,2699,2400,1087,4526
32904,1770872400,833,831,7933,4983
32907,1770872400,156,155,11846,7916
32910,1770872400,960,933,479,491
33074,1770872400,34212,33611,37,135
2,1770876000,270,264,664555,365068
6,1770876000,193667,186662,6,10
8,1770876000,190799,182547,7,8
10,1770876000,171000,167505,6,11
12,1770876000,209999,196006,8,9
39,1770876000,18,20,39120,10001
40,1770876000,7,6,15058,2900
41,1770876000,24,23,10080,29502
42,1770876000,36,37,8510,4513
43,1770876000,131,128,5575,16927
44,1770876000,265,260,492,2882
48,1770876000,3,2,119,902
50,1770876000,18,17,1,193
53,1770876000,11,10,101811,46344
54,1770876000,13,10,97,165
56,1770876000,33,26,2086,658
58,1770876000,65,60,4661,995
60,1770876000,44,36,475,6383
62,1770876000,107,96,31778,65417
64,1770876000,96,94,1134,4093
66,1770876000,268,262,33760,52296
70,1770876000,1047,1023,19273,18657
91,1770876000,389,387,2388,709
93,1770876000,209,226,154,40
95,1770876000,210,186,451,145
97,1770876000,671,626,6233,13992
99,1770876000,5908,5901,21085,4171
101,1770876000,2817,2762,1426,437
103,1770876000,2642,2611,3201,2036
105,1770876000,3167,3135,15386,304
107,1770876000,3414,3456,10214,3288
113,1770876000,83,82,4154,121
123,1770876000,20,15,4,3
127,1770876000,67,60,1,9
133,1770876000,909,485,1,501
139,1770876000,6128,6116,195,2653
141,1770876000,4124,4114,194,141
157,1770876000,2996,2931,6,5328
161,1770876000,942,914,13,29
163,1770876000,2855,2806,2,4849
165,1770876000,1856,1799,3,8
169,1770876000,1827,1784,97,677
171,1770876000,1178,1180,54,1190
173,1770876000,715,590,28,21
175,1770876000,152,135,106,1
181,1770876000,1670,1640,1,202
187,1770876000,323,338,234,292
199,1770876000,330,315,796,3553
201,1770876000,170,170,991,4405
203,1770876000,163,163,2070,15048
205,1770876000,476,474,7059,9283
207,1770876000,5558,5565,740,23488
209,1770876000,2557,2532,116,12219
211,1770876000,2381,2394,2424,11345
213,1770876000,2857,2860,425,9469
215,1770876000,3200,3124,5500,12104
217,1770876000,2409,2382,7004,22024
219,1770876000,3591,3556,1030,8113
221,1770876000,3,3,5492,620
223,1770876000,197,194,14853,20925
225,1770876000,315,310,8900,22330
227,1770876000,5,4,67889,2328
229,1770876000,3,3,44,62036
231,1770876000,494,489,16982,8109
233,1770876000,74,63,34,9
235,1770876000,296,286,1765,211
237,1770876000,220,217,520,2829
239,1770876000,360,351,36383,4073
241,1770876000,73,75,3317,3849
243,1770876000,17,18,7,800
245,1770876000,954,939,436,17236
247,1770876000,400,368,1119,685
249,1770876000,332,333,803,1245
251,1770876000,209,205,63,1685
253,1770876000,197,195,1381,5348
255,1770876000,510,510,412,4915
257,1770876000,5605,5600,5240,32018
259,1770876000,2602,2590,655,562
261,1770876000,2539,2476,2302,1099
263,1770876000,2906,2899,1648,1764
269,1770876000,3651,3632,3724,3550
272,1770876000,1155,801,4,57
288,1770876000,530,554,45,12
299,1770876000,1193,1140,11,453
301,1770876000,297,221,7,6
303,1770876000,147,87,76,8
305,1770876000,29,28,3,2
307,1770876000,17,17,31,2
309,1770876000,98,96,24,1
313,1770876000,5,4,121288,3789
314,1770876000,2,2,1659024,365
315,1770876000,18,15,502,143
317,1770876000,37,31,1110,650
327,1770876000,40,40,604,235
329,1770876000,63,59,333,3784
331,1770876000,55,51,4923,1981
333,1770876000,39,37,3555,2589
335,1770876000,60,59,211,803
345,1770876000,64,61,593,3
347,1770876000,76,65,2628,612
349,1770876000,139,130,1300,100
351,1770876000,190,182,547,1689
353,1770876000,30,21,257,74
355,1770876000,33,32,10,31
359,1770876000,83,83,9392,953
361,1770876000,93,88,4926,13177
363,1770876000,16,17,2991,3482
365,1770876000,81,89,47,6746
371,1770876000,206,207,7682,26545
373,1770876000,205,199,19210,18443
377,1770876000,147,142,13336,3125
379,1770876000,148,143,23328,6587
383,1770876000,550,544,25019,53833
385,1770876000,810,801,106396,35439
389,1770876000,1499,1458,1015,3295
391,1770876000,1794,1765,6344,3910
395,1770876000,686,666,877,2533
397,1770876000,1115,1084,2885,2877
401,1770876000,4,4,605,1782
403,1770876000,54,36,2,1
405,1770876000,1798,1108,50,19
407,1770876000,46,45,8,81
411,1770876000,28,28,2,31
434,1770876000,80,79,5881,2669
436,1770876000,14,14,814,4765
438,1770876000,16,16,1045,355
440,1770876000,82,81,94823,38844
442,1770876000,49,48,3945,31840
444,1770876000,124,122,60030,132626
447,1770876000,125,125,17186,71287
449,1770876000,567,562,40097,63797
451,1770876000,10196,10185,6081,29252
453,1770876000,179,178,282371,314726
464,1770876000,254,255,1,78
526,1770876000,31,30,23801,10283
530,1770876000,403,380,21,1
532,1770876000,326,323,542,4556
534,1770876000,639,601,1403,3349
536,1770876000,2048,2054,57577,37138
540,1770876000,17777,9999,1,1
542,1770876000,275,253,340,67
544,1770876000,525,505,316,57
554,1770876000,5,4,1648556,427934
555,1770876000,5,4,1140792,361687
556,1770876000,5,5,2084864,614197
557,1770876000,5,5,406212,326490
558,1770876000,3,2,323149,141310
559,1770876000,5,5,28647,47282
560,1770876000,157,156,232276,391479
561,1770876000,97,96,459240,411696
562,1770876000,77,75,600658,409332
563,1770876000,120,119,103684,177867
564,1770876000,97,94,88881,112936
565,1770876000,229,226,1006409,236748
566,1770876000,386,378,572021,247859
567,1770876000,54,54,20476,40329
569,1770876000,1084,1061,6000,5094
571,1770876000,748,734,4700,10548
573,1770876000,1110,1095,30090,10353
575,1770876000,831,824,579,10590
577,1770876000,1527,1434,50,55
579,1770876000,387,446,118,41
581,1770876000,1002,1041,8,21
590,1770876000,78,69,98,34
592,1770876000,51,50,257,888
596,1770876000,100,100,4,3
628,1770876000,634,593,2,1
630,1770876000,817,928,3,3
636,1770876000,1000,200,7,1
638,1770876000,1300,500,13,1
640,1770876000,1709,1571,7,1
660,1770876000,674,450,1,1
662,1770876000,2500,1523,43,19
751,1770876000,28402,28000,1,6
753,1770876000,78,76,21,90
805,1770876000,206,204,1259,506
806,1770876000,17,15,15370,4646
807,1770876000,14,14,4627,3462
808,1770876000,3,4,8935,18918
809,1770876000,14,12,81204,166405
810,1770876000,41,37,294065,202652
811,1770876000,196,190,30749,48402
816,1770876000,58,52,48,117
817,1770876000,175,175,72,380
820,1770876000,44,44,4000,270
821,1770876000,82,77,30230,115136
822,1770876000,122,119,80769,29967
823,1770876000,215,214,224672,29198
824,1770876000,1160,1128,10184,11120
829,1770876000,35,40,540,1069
830,1770876000,150,143,14204,15499
837,1770876000,1000,671,1,3
839,1770876000,34,34,16,110
841,1770876000,49,48,106,21
843,1770876000,44,43,16,16
845,1770876000,52,52,106,224
847,1770876000,170,162,129,2520
849,1770876000,88,85,37,490
851,1770876000,313,300,6230,1170
853,1770876000,187,183,2599,2755
855,1770876000,479,474,11073,67094
857,1770876000,395,374,7,1281
859,1770876000,1211,1210,22051,14745
861,1770876000,788,768,15,688
863,1770876000,21,19,8868,22353
864,1770876000,24,16,7564,102
865,1770876000,40,41,243,161
866,1770876000,153,142,3000,682
867,1770876000,324,313,6,50
868,1770876000,220,212,9286,24947
869,1770876000,42,41,1605,4330
877,1770876000,4,3,3536,8604
882,1770876000,6,5,29260,24312
884,1770876000,9,8,71390,74211
886,1770876000,17,17,28143,12172
888,1770876000,17,16,111786,71498
890,1770876000,59,57,87975,28013
892,1770876000,94,92,87483,238719
946,1770876000,20,17,30,53
948,1770876000,42,41,45,2
950,1770876000,18,16,124,393
952,1770876000,103,102,22,22
954,1770876000,48,43,1601,14
958,1770876000,18,18,208,185
960,1770876000,134,132,4110,5411
970,1770876000,114,30,142,2
973,1770876000,169,154,180,4
975,1770876000,712,600,9,1
983,1770876000,427,409,4,2
985,1770876000,10819,10836,4,340
987,1770876000,13506,13128,3,375
989,1770876000,24619,23708,308,271
991,1770876000,5265,4582,3,20
1005,1770876000,88,80,10,138
1007,1770876000,93,92,4,3
1009,1770876000,80,75,4,5
1013,1770876000,88,88,17,2
1017,1770876000,374,258,9,84
1019,1770876000,373,282,10,4
1029,1770876000,1239,1006,101,1
1033,1770876000,3933,3479,36,17
1035,1770876000,748,666,9,9
1038,1770876000,11498,10037,11,11
1040,1770876000,8974,7995,5,13
1042,1770876000,16556,16106,1,9
1044,1770876000,10985,11926,2,10
1046,1770876000,15608,14443,1,12
1048,1770876000,19428,17726,1,16
1050,1770876000,21250,20463,1,18
1053,1770876000,11900,10063,1,6
1055,1770876000,7227,7905,3,5
1057,1770876000,10275,9889,1,8
1059,1770876000,1,8,612,61
1061,1770876000,39,39,48,11
1063,1770876000,4,2,38,25
1065,1770876000,1750,1541,234,31
1067,1770876000,76,97,28,3
1069,1770876000,477,458,20,49
1071,1770876000,1429,1414,68,43
1073,1770876000,3785,3696,18,360
1075,1770876000,22,17,13,58
1077,1770876000,1426,1195,14,24
1079,1770876000,37991,37903,375,2105
1085,1770876000,1395,1425,10,62
1089,1770876000,3783,751,3,1
1091,1770876000,3992,3640,13,6
1093,1770876000,38193,38204,844,352
1095,1770876000,5,4,1220,51
1097,1770876000,300,298,85,38
1099,1770876000,2490,2316,33,99
1101,1770876000,98,82,44,11
1103,1770876000,13,17,114,1
1105,1770876000,265,225,16,1
1107,1770876000,1953,1011,21,2
1109,1770876000,945,1033,5,63
1111,1770876000,2773,2634,5,170
1113,1770876000,29646,29612,240,855
1115,1770876000,182,130,138,410
1117,1770876000,12,12,8,1
1119,1770876000,1059,988,292,5101
1121,1770876000,2733,2759,3291,6783
1123,1770876000,9649,9641,9613,1393
1125,1770876000,4272,4137,17,123
1127,1770876000,38976,38706,101,2236
1129,1770876000,23,11,107,415
1131,1770876000,1,6,1733,1764
1133,1770876000,690,389,5,26
1135,1770876000,4397,4403,1382,2853
1139,1770876000,11,12,39,6
1141,1770876000,107,63,7,3
1143,1770876000,402,309,1,1
1145,1770876000,954,899,11,4
1147,1770876000,11171,11180,211,567
1149,1770876000,59579,58854,14,549
1153,1770876000,83,87,11,5
1157,1770876000,289,177,6,29
1159,1770876000,691,653,29,15
1161,1770876000,2049,1976,12,115
1163,1770876000,20843,20801,510,1823
1165,1770876000,515,509,140,36
1167,1770876000,6,1,25,127
1169,1770876000,49,31,119,29
1173,1770876000,10,18,20,3
1177,1770876000,299,190,2,36
1179,1770876000,520,529,18,5
1183,1770876000,2177,2041,6,681
1185,1770876000,23275,22758,8,403
1187,1770876000,305843,299001,3,8
1191,1770876000,117,57,13,28
1193,1770876000,527,330,6,459
1195,1770876000,2340,1782,6,8
1197,1770876000,1164,1107,5,777
1199,1770876000,2898,3030,1179,477
1201,1770876000,32287,32276,380,2580
1203,1770876000,53,26,267,22
1205,1770876000,9,5,1,1
1207,1770876000,81,26,13,18
1209,1770876000,111,116,31,125
1211,1770876000,430,297,3,24
1213,1770876000,4583,5897,48,313
1215,1770876000,17725,17299,5,939
1217,1770876000,701,634,3,41
1237,1770876000,488,223,22,6
1243,1770876000,263,252,2,5
1245,1770876000,927,868,1,14
1247,1770876000,12051,12039,5,40
1249,1770876000,37683,36977,12,22
1265,1770876000,35,4,9,1
1267,1770876000,311,335,9,22
1269,1770876000,1408,1267,5,58
1271,1770876000,1895,1602,30,89
1273,1770876000,596,533,64,398
1275,1770876000,18781,18842,161,920
1277,1770876000,76,37,127,3
1281,1770876000,144,130,18,2
1283,1770876000,328,321,3,2
1285,1770876000,323,363,1,2
1287,1770876000,1230,1098,3,11
1289,1770876000,12206,11808,37,598
1295,1770876000,197,152,142,87
1299,1770876000,541,599,253,915
1301,1770876000,1671,1633,17,694
1303,1770876000,18919,18961,115,946
1305,1770876000,59795,59240,19,853
1307,1770876000,75,52,7,17
1309,1770876000,153,150,2,182
1315,1770876000,1487,1300,7,3
1317,1770876000,3659,3604,70,406
1319,1770876000,38102,38130,2699,547
1321,1770876000,114,96,2,171
1323,1770876000,52,46,23,3
1325,1770876000,156,104,14,21
1327,1770876000,2860,2850,14,1
1329,1770876000,546,487,210,32
1331,1770876000,1589,1543,28,11
1333,1770876000,15315,15172,32,444
1335,1770876000,10,7,37,63
1339,1770876000,191,184,375,12
1341,1770876000,675,701,1,4
1343,1770876000,1398,1370,1,1
1345,1770876000,2999,2887,5,28
1347,1770876000,24811,24775,63,1611
1349,1770876000,105,101,9,9
1351,1770876000,29,25,177,9
1353,1770876000,203,359,10,24
1355,1770876000,238,232,166,9
1357,1770876000,1012,1020,33,75
1359,1770876000,7545,7476,69,205
1361,1770876000,1101,1017,19,34
1365,1770876000,169,209,13,444
1369,1770876000,960,750,2,8
1371,1770876000,2377,2392,63,100
1373,1770876000,24588,24647,63,915
1377,1770876000,119825,119313,15,58
1379,1770876000,58,55,11,6
1381,1770876000,2109,1878,26,64
1383,1770876000,1634,1574,19,58
1385,1770876000,762,620,2,20
1387,1770876000,1634,1525,32,56
1391,1770876000,8095,8031,39198,53415
1393,1770876000,8868,8828,112,1776
1395,1770876000,8803,8804,746,7190
1397,1770876000,8810,8835,10720,19203
1399,1770876000,8810,8799,101,2759
1401,1770876000,25035,24966,46,323
1403,1770876000,24944,24945,120,201
1405,1770876000,25057,25006,30,200
1407,1770876000,24955,24976,28,300
1422,1770876000,18,102,6,2
1428,1770876000,148,91,15,4
1430,1770876000,678,685,8,23
1432,1770876000,8333,8378,99,470
1434,1770876000,30525,29471,124,198
1436,1770876000,11,11,7755,1934
1438,1770876000,156,156,547,249
1440,1770876000,539,535,197,2131
1442,1770876000,1937,1910,6,317
1444,1770876000,219,214,7,850
1446,1770876000,1591,1586,1,157
1448,1770876000,3058,3053,20,53
1452,1770876000,129,78,17,15
1456,1770876000,2723,2202,6,3
1462,1770876000,186,184,1,46
1470,1770876000,2746,2530,23,25
1472,1770876000,1982,1912,8,19
1474,1770876000,2987,2838,18,13
1476,1770876000,2692,2577,6,11
1478,1770876000,2294,3381,2,6
1511,1770876000,35,33,6959,28129
1513,1770876000,1026,1015,48733,48472
1515,1770876000,141,137,53005,80582
1517,1770876000,16,17,80866,30201
1519,1770876000,28,27,12123,18972
1521,1770876000,27,26,11673,5752
1523,1770876000,295,288,2088,140
1539,1770876000,22,22,53118,20800
1550,1770876000,21,20,14,3242
1573,1770876000,186,154,17,12
1592,1770876000,117,50,7,2
1595,1770876000,488,429,22,2
1597,1770876000,210,100,4,3
1601,1770876000,1796,1783,13571,37979
1603,1770876000,928,915,1776,17334
1605,1770876000,511,509,2956,25914
1607,1770876000,315,310,3112,24937
1609,1770876000,248,246,55,265
1611,1770876000,314,309,455,1522
1613,1770876000,3542,3522,831,1192
1615,1770876000,11202,11113,154,1887
1617,1770876000,2887,2842,25343,21154
1619,1770876000,1250,1238,4767,31458
1621,1770876000,591,586,16488,16048
1623,1770876000,334,335,3167,10567
1625,1770876000,79,78,121,321
1627,1770876000,103,95,10000,1100
1629,1770876000,2789,2732,636,3101
1631,1770876000,17125,17006,107,1764
1635,1770876000,125,121,531,1430
1637,1770876000,481,479,5627,7755
1639,1770876000,677,652,307,528
1641,1770876000,1090,1060,47,254
1643,1770876000,1986,1950,669,134
1645,1770876000,11445,11366,14,32
1654,1770876000,137,134,23056,977
1656,1770876000,504,487,30614,11654
1658,1770876000,714,698,28966,268
1660,1770876000,1173,1168,12557,12898
1662,1770876000,2063,2067,4616,7010
1664,1770876000,11600,11430,3,42
1673,1770876000,136,140,119,4390
1677,1770876000,625,570,1637,1503
1679,1770876000,1126,1067,15736,620
1681,1770876000,1988,1984,1179,5053
1694,1770876000,481,446,315,61
1696,1770876000,663,631,4,2
1698,1770876000,1145,1107,133,11960
1702,1770876000,11699,11360,155,19
1704,1770876000,12314,12300,213,627
1712,1770876000,12376,11925,51,126
1714,1770876000,87,51,1,1
1718,1770876000,497,400,20,3
1724,1770876000,84,75,1,3
1725,1770876000,1374,1362,1607,238
1727,1770876000,504,502,10,23
1729,1770876000,671,670,127,2
1731,1770876000,2010,2008,45,631
